,date,code,weight
14,2016-08-31,600270.SH,0.08105350515364648
0,2016-09-30,600894.SH,0.08525685404870226
1,2016-09-30,600004.SH,0.10516517731136044
2,2016-09-30,600720.SH,0.035506179201321854
3,2016-09-30,600970.SH,0.0756887528291806
4,2016-09-30,600757.SH,0.06409707805709729
5,2016-09-30,600260.SH,0.058840994096679915
6,2016-09-30,600537.SH,0.05389587128805827
7,2016-09-30,600790.SH,0.0400289203656432
8,2016-09-30,600694.SH,0.07211194170299777
9,2016-09-30,600284.SH,0.04518562650447883
10,2016-09-30,000501.SZ,0.06559201820846695
11,2016-09-30,603766.SH,0.09707041894666213
12,2016-09-30,600617.SH,0.07016859678779117
13,2016-09-30,600422.SH,0.06216038177479102
14,2016-09-30,600458.SH,0.06923118887676834
0,2016-10-31,000572.SZ,0.06331033851778124
1,2016-10-31,000919.SZ,0.05375509336152947
2,2016-10-31,002029.SZ,0.05959788377686411
3,2016-10-31,600757.SH,0.0769757464059599
4,2016-10-31,603001.SH,0.06116083036393287
5,2016-10-31,002064.SZ,0.05565426371445047
6,2016-10-31,600805.SH,0.05099764225858821
7,2016-10-31,002011.SZ,0.06662914394192686
8,2016-10-31,600496.SH,0.04506946356407018
9,2016-10-31,002254.SZ,0.05726901376962442
10,2016-10-31,600894.SH,0.08205473127752069
11,2016-10-31,600458.SH,0.08602296881546358
12,2016-10-31,600073.SH,0.07374139590746978
13,2016-10-31,000969.SZ,0.08212877397067471
14,2016-10-31,600329.SH,0.08563271035414363
0,2016-11-30,000572.SZ,0.05903989184151877
1,2016-11-30,600827.SH,0.14296567511913016
2,2016-11-30,600729.SH,0.057080357594233876
3,2016-11-30,000919.SZ,0.04061635443966795
4,2016-11-30,002276.SZ,0.08908411312523087
5,2016-11-30,002011.SZ,0.05497380478967839
6,2016-11-30,600458.SH,0.06827264964943863
7,2016-11-30,600073.SH,0.058976987284629155
8,2016-11-30,600580.SH,0.0676612290464309
9,2016-11-30,000860.SZ,0.06226970108420037
10,2016-11-30,600409.SH,0.07742257319699805
11,2016-11-30,600757.SH,0.05634140450794586
12,2016-11-30,600805.SH,0.03894081216419617
13,2016-11-30,002056.SZ,0.06099191274528562
14,2016-11-30,600335.SH,0.06536253341141544
0,2016-12-30,600694.SH,0.08855216591227037
1,2016-12-30,600757.SH,0.06750501847909096
2,2016-12-30,000652.SZ,0.05305789928239411
3,2016-12-30,600755.SH,0.08757937059849044
4,2016-12-30,000501.SZ,0.07266825276975487
5,2016-12-30,600729.SH,0.05918258753816629
6,2016-12-30,002276.SZ,0.08671268585715979
7,2016-12-30,601010.SH,0.05942800993779688
8,2016-12-30,002005.SZ,0.0490653172761194
9,2016-12-30,600496.SH,0.039381673597957155
10,2016-12-30,600483.SH,0.10390719345721122
11,2016-12-30,000919.SZ,0.040779749823017346
12,2016-12-30,002011.SZ,0.051396290506651246
13,2016-12-30,000598.SZ,0.10122833685035093
14,2016-12-30,000417.SZ,0.039555448113569265
0,2017-01-26,601258.SH,0.011508405035112097
1,2017-01-26,600863.SH,0.01055628868536656
2,2017-01-26,600418.SH,0.012708627586161684
3,2017-01-26,600037.SH,0.011453916489458047
4,2017-01-26,601288.SH,0.541226698638107
5,2017-01-26,600017.SH,0.006335432645250901
6,2017-01-26,601000.SH,0.0094199252785571
7,2017-01-26,600039.SH,0.007430700305406423
8,2017-01-26,002029.SZ,0.0037456984479569116
9,2017-01-26,600808.SH,0.0119864006801002
10,2017-01-26,600755.SH,0.006802489933759042
11,2017-01-26,000726.SZ,0.00544310502681227
12,2017-01-26,000778.SZ,0.008778226221088821
13,2017-01-26,600717.SH,0.008079130938717686
14,2017-01-26,600028.SH,0.34452495408814526
0,2017-02-28,600028.SH,0.15534664438343757
1,2017-02-28,601258.SH,0.0040579632783543235
2,2017-02-28,600688.SH,0.014608265986732228
3,2017-02-28,600418.SH,0.004503515067264044
4,2017-02-28,601857.SH,0.28881238993687514
5,2017-02-28,000876.SZ,0.006453345979911519
6,2017-02-28,600108.SH,0.0020057826244536847
7,2017-02-28,601288.SH,0.1911514814922118
8,2017-02-28,601010.SH,0.0016628405851669024
9,2017-02-28,601006.SH,0.017851138063315494
10,2017-02-28,601668.SH,0.045341401779877555
11,2017-02-28,000667.SZ,0.0016416674874856606
12,2017-02-28,600221.SH,0.009725364630712193
13,2017-02-28,600170.SH,0.006118502300946175
14,2017-02-28,601939.SH,0.2507196964032558
0,2017-03-31,600028.SH,0.3037605541278084
1,2017-03-31,600688.SH,0.028796552603712573
2,2017-03-31,601857.SH,0.5767584836578589
3,2017-03-31,002477.SZ,0.005251486552648984
4,2017-03-31,600108.SH,0.0033447568923109373
5,2017-03-31,601258.SH,0.00615643298156767
6,2017-03-31,600805.SH,0.0022979530129682837
7,2017-03-31,600022.SH,0.007232476436868559
8,2017-03-31,601899.SH,0.023030151500170383
9,2017-03-31,000100.SZ,0.013486780986992535
10,2017-03-31,600418.SH,0.006879553773458096
11,2017-03-31,600757.SH,0.0030639965649763906
12,2017-03-31,002011.SZ,0.002493863516283282
13,2017-03-31,600808.SH,0.007519340420535321
14,2017-03-31,000876.SZ,0.00992761697183987
0,2017-04-28,600028.SH,0.3028937949440642
1,2017-04-28,601857.SH,0.5706085924946958
2,2017-04-28,000572.SZ,0.003427543361874125
3,2017-04-28,600688.SH,0.02802494870274625
4,2017-04-28,600694.SH,0.004344245519844947
5,2017-04-28,600022.SH,0.008609816416751634
6,2017-04-28,600808.SH,0.00934684217676999
7,2017-04-28,600805.SH,0.002486046208366218
8,2017-04-28,000726.SZ,0.004026674688747953
9,2017-04-28,600221.SH,0.01930149475113385
10,2017-04-28,601678.SH,0.0026717607825152744
11,2017-04-28,600023.SH,0.02509222488154891
12,2017-04-28,601928.SH,0.00838341068815657
13,2017-04-28,601233.SH,0.005703672593795183
14,2017-04-28,600252.SH,0.005078931788989047
0,2017-05-31,600023.SH,0.016039287748464453
1,2017-05-31,600026.SH,0.005088907618053527
2,2017-05-31,600115.SH,0.01972219968305811
3,2017-05-31,600808.SH,0.004990850292687128
4,2017-05-31,601857.SH,0.2842331845212988
5,2017-05-31,600688.SH,0.01422770273695258
6,2017-05-31,600307.SH,0.003263610366842413
7,2017-05-31,601939.SH,0.2983300986015959
8,2017-05-31,601390.SH,0.03805340120393095
9,2017-05-31,600018.SH,0.026842615774687363
10,2017-05-31,000761.SZ,0.002643745839360362
11,2017-05-31,600219.SH,0.005133717264622503
12,2017-05-31,601288.SH,0.1971907858259033
13,2017-05-31,601328.SH,0.07885061224932453
14,2017-05-31,600170.SH,0.005389280273218011
0,2017-06-30,601857.SH,0.45226794465924897
1,2017-06-30,600688.SH,0.019540375629009482
2,2017-06-30,600642.SH,0.0077517960089955925
3,2017-06-30,600026.SH,0.007136002100245725
4,2017-06-30,600023.SH,0.01961405005894668
5,2017-06-30,600863.SH,0.004461532255026678
6,2017-06-30,000572.SZ,0.002084890089061861
7,2017-06-30,601998.SH,0.07533173322353495
8,2017-06-30,600115.SH,0.02398357873031095
9,2017-06-30,600307.SH,0.004271986363206703
10,2017-06-30,601866.SH,0.010030948825881089
11,2017-06-30,601390.SH,0.047055247945651954
12,2017-06-30,601988.SH,0.2531950948945501
13,2017-06-30,601928.SH,0.005764129923182397
14,2017-06-30,600016.SH,0.0675106892931469
0,2017-07-31,600023.SH,0.013146080954219576
1,2017-07-31,601857.SH,0.25450852570014765
2,2017-07-31,600115.SH,0.01655984933623235
3,2017-07-31,600026.SH,0.004442375479964852
4,2017-07-31,601939.SH,0.2657131204687528
5,2017-07-31,601328.SH,0.0745012647082698
6,2017-07-31,600028.SH,0.11373799996942101
7,2017-07-31,000572.SZ,0.001225988146929822
8,2017-07-31,600029.SH,0.011698308672535917
9,2017-07-31,601818.SH,0.02873984259818676
10,2017-07-31,601288.SH,0.1753545508915719
11,2017-07-31,600170.SH,0.005025588025214013
12,2017-07-31,600583.SH,0.004048935124963075
13,2017-07-31,600863.SH,0.002697391818952922
14,2017-07-31,601390.SH,0.02860017810463766
0,2017-08-31,600170.SH,0.01689906235286723
1,2017-08-31,601857.SH,0.7257960587193422
2,2017-08-31,600023.SH,0.032962320956380964
3,2017-08-31,601618.SH,0.04558317599349859
4,2017-08-31,600863.SH,0.0076702182081636525
5,2017-08-31,000729.SZ,0.007517662112015433
6,2017-08-31,000667.SZ,0.0034030156608983475
7,2017-08-31,601390.SH,0.07878081255151079
8,2017-08-31,600376.SH,0.011267145527406383
9,2017-08-31,601018.SH,0.03060180314330455
10,2017-08-31,000598.SZ,0.006530298144346884
11,2017-08-31,600583.SH,0.010858332948750622
12,2017-08-31,601880.SH,0.014822271490200371
13,2017-08-31,601929.SH,0.004188480488200463
14,2017-08-31,000572.SZ,0.003119341703113654
0,2017-09-29,601857.SH,0.28390194050887696
1,2017-09-29,600170.SH,0.006322552734852838
2,2017-09-29,600015.SH,0.02157458868811467
3,2017-09-29,600688.SH,0.012337642558642612
4,2017-09-29,601939.SH,0.31523113016161436
5,2017-09-29,600026.SH,0.004615023274781165
6,2017-09-29,600863.SH,0.0032321910530992673
7,2017-09-29,600023.SH,0.012980517291194317
8,2017-09-29,601998.SH,0.05384114310871177
9,2017-09-29,601880.SH,0.006570738379719526
10,2017-09-29,600642.SH,0.004690415784295318
11,2017-09-29,600886.SH,0.008508157799167694
12,2017-09-29,000729.SZ,0.0030917463097852745
13,2017-09-29,600000.SH,0.06141273367981854
14,2017-09-29,601288.SH,0.20168947866732556
0,2017-10-31,600688.SH,0.01852627451728415
1,2017-10-31,600028.SH,0.19053351051529024
2,2017-10-31,601857.SH,0.38293856155037065
3,2017-10-31,601618.SH,0.025447599034510684
4,2017-10-31,600019.SH,0.0382379047738274
5,2017-10-31,601088.SH,0.09143448836970283
6,2017-10-31,600029.SH,0.01914193548947106
7,2017-10-31,601669.SH,0.025317503226250062
8,2017-10-31,600115.SH,0.020673943068685856
9,2017-10-31,601800.SH,0.050392797436111844
10,2017-10-31,601899.SH,0.017478482281133256
11,2017-10-31,600023.SH,0.014859801077661765
12,2017-10-31,600585.SH,0.026931890494899607
13,2017-10-31,002142.SZ,0.016355655763815254
14,2017-10-31,000333.SZ,0.06172965240098541
0,2017-11-30,600688.SH,0.011554903935241365
1,2017-11-30,600028.SH,0.12182646497609075
2,2017-11-30,601618.SH,0.015874605712765288
3,2017-11-30,601668.SH,0.04342767032701812
4,2017-11-30,600023.SH,0.010712176301946685
5,2017-11-30,601390.SH,0.028576027890077727
6,2017-11-30,601186.SH,0.022790389571407443
7,2017-11-30,601857.SH,0.21055967871833078
8,2017-11-30,600019.SH,0.028997082433686518
9,2017-11-30,601899.SH,0.012632933544478149
10,2017-11-30,600029.SH,0.015170787558018048
11,2017-11-30,601800.SH,0.0304105974541353
12,2017-11-30,601288.SH,0.16208741282438846
13,2017-11-30,601398.SH,0.2721132340346829
14,2017-11-30,601633.SH,0.013266034717732323
0,2017-12-29,600028.SH,0.1203591457147909
1,2017-12-29,600688.SH,0.010702211319890721
2,2017-12-29,601088.SH,0.06563732686138639
3,2017-12-29,601857.SH,0.20510631527249987
4,2017-12-29,601288.SH,0.16981852778670764
5,2017-12-29,600019.SH,0.02586422536598522
6,2017-12-29,600023.SH,0.009793491287392422
7,2017-12-29,601669.SH,0.014714152460855867
8,2017-12-29,601898.SH,0.009990025716636814
9,2017-12-29,601398.SH,0.2910216771276474
10,2017-12-29,600585.SH,0.020381401796138884
11,2017-12-29,601633.SH,0.013706386631680606
12,2017-12-29,002142.SZ,0.011511160001721267
13,2017-12-29,601985.SH,0.01450012912592
14,2017-12-29,601006.SH,0.01689382353074595
0,2018-01-31,600028.SH,0.11714095076186731
1,2018-01-31,601857.SH,0.2129426306636409
2,2018-01-31,600688.SH,0.008544923850897352
3,2018-01-31,601800.SH,0.02704667275315421
4,2018-01-31,601398.SH,0.3108658603191437
5,2018-01-31,600153.SH,0.004160824862051213
6,2018-01-31,601898.SH,0.009466777784966612
7,2018-01-31,601288.SH,0.16467361188805027
8,2018-01-31,600170.SH,0.003911570456171216
9,2018-01-31,601390.SH,0.021833086668288707
10,2018-01-31,601985.SH,0.013168026506369604
11,2018-01-31,600547.SH,0.006568416906268203
12,2018-01-31,600104.SH,0.04440293049145741
13,2018-01-31,000333.SZ,0.043102004446165895
14,2018-01-31,601669.SH,0.012171711641507382
0,2018-02-28,601800.SH,0.04292939470990518
1,2018-02-28,600028.SH,0.14816664184080577
2,2018-02-28,601669.SH,0.020974491413659164
3,2018-02-28,600688.SH,0.011303419660874333
4,2018-02-28,600104.SH,0.06915150599480521
5,2018-02-28,601857.SH,0.24935916464593974
6,2018-02-28,600153.SH,0.005901936185657979
7,2018-02-28,600023.SH,0.012658133194237926
8,2018-02-28,600018.SH,0.029244270976488716
9,2018-02-28,601288.SH,0.22007608487056046
10,2018-02-28,601668.SH,0.044518521255875014
11,2018-02-28,600000.SH,0.058781538643489804
12,2018-02-28,600900.SH,0.0579401946342486
13,2018-02-28,601985.SH,0.01774776277063709
14,2018-02-28,601018.SH,0.011246939202815087
0,2018-03-30,600688.SH,0.029944099921265455
1,2018-03-30,601800.SH,0.09125342745833002
2,2018-03-30,601018.SH,0.03048599413454887
3,2018-03-30,600018.SH,0.06582617727296756
4,2018-03-30,601390.SH,0.06692182481916549
5,2018-03-30,600518.SH,0.043323609582220465
6,2018-03-30,600023.SH,0.028960520176287103
7,2018-03-30,600028.SH,0.2925222672208001
8,2018-03-30,600886.SH,0.01779589103805856
9,2018-03-30,601727.SH,0.032203397356910746
10,2018-03-30,601669.SH,0.03773870157986552
11,2018-03-30,600115.SH,0.037593253120971726
12,2018-03-30,600104.SH,0.14218361979003052
13,2018-03-30,000338.SZ,0.023372960227138893
14,2018-03-30,600585.SH,0.059874256301439034
0,2018-04-27,600028.SH,0.21481112970556757
1,2018-04-27,600688.SH,0.01599798136117294
2,2018-04-27,600518.SH,0.02812949935684976
3,2018-04-27,601390.SH,0.04091255361149592
4,2018-04-27,601800.SH,0.05185339092821912
5,2018-04-27,601857.SH,0.3357462008224971
6,2018-04-27,601018.SH,0.015782211353465622
7,2018-04-27,601727.SH,0.018924757587840665
8,2018-04-27,601186.SH,0.030125426699646914
9,2018-04-27,600018.SH,0.03483836893491049
10,2018-04-27,601618.SH,0.016454917596905625
11,2018-04-27,601668.SH,0.05337578493620313
12,2018-04-27,601998.SH,0.06594983315477115
13,2018-04-27,601899.SH,0.01991223552098622
14,2018-04-27,601766.SH,0.05718570842946783
0,2018-05-31,601800.SH,0.07049496920183469
1,2018-05-31,600015.SH,0.03754875370987928
2,2018-05-31,601998.SH,0.10392410826664235
3,2018-05-31,601186.SH,0.04020765126518998
4,2018-05-31,601618.SH,0.024091984148250284
5,2018-05-31,600018.SH,0.047212672734031874
6,2018-05-31,600104.SH,0.12808952413601069
7,2018-05-31,600900.SH,0.11263673098216626
8,2018-05-31,601006.SH,0.037182773953688034
9,2018-05-31,600028.SH,0.2508582425809031
10,2018-05-31,601669.SH,0.025757193437758986
11,2018-05-31,600585.SH,0.05191046340412452
12,2018-05-31,600688.SH,0.01781828035694794
13,2018-05-31,600115.SH,0.02985522572076171
14,2018-05-31,600741.SH,0.022411426101810163
0,2018-06-29,600104.SH,0.11386509421533417
1,2018-06-29,600028.SH,0.1934006984692801
2,2018-06-29,601006.SH,0.029792443140074364
3,2018-06-29,600688.SH,0.014941919778990133
4,2018-06-29,601618.SH,0.016685863209917436
5,2018-06-29,601800.SH,0.04286987075999737
6,2018-06-29,600741.SH,0.016845376696608797
7,2018-06-29,601607.SH,0.015286049210909536
8,2018-06-29,600585.SH,0.039403745324344666
9,2018-06-29,600018.SH,0.030216129277920667
10,2018-06-29,600900.SH,0.07763129202284749
11,2018-06-29,601988.SH,0.2303636641035413
12,2018-06-29,601328.SH,0.09004423279447384
13,2018-06-29,601186.SH,0.024689724932016637
14,2018-06-29,601998.SH,0.06396389606374348
0,2018-07-31,601006.SH,0.04058394137759546
1,2018-07-31,600688.SH,0.017351426658694314
2,2018-07-31,600028.SH,0.24038900335428764
3,2018-07-31,600104.SH,0.10821517714324676
4,2018-07-31,600900.SH,0.10653667141907855
5,2018-07-31,601998.SH,0.0881995563826459
6,2018-07-31,600018.SH,0.03927485442040528
7,2018-07-31,600015.SH,0.027114609394646647
8,2018-07-31,601618.SH,0.019214872779913395
9,2018-07-31,601088.SH,0.09580411921974881
10,2018-07-31,600518.SH,0.02747465138945444
11,2018-07-31,000651.SZ,0.06844282925367046
12,2018-07-31,600019.SH,0.048524013521689176
13,2018-07-31,600585.SH,0.05117386782633488
14,2018-07-31,601669.SH,0.021700405858588335
0,2018-08-31,600028.SH,0.15030155186207145
1,2018-08-31,601006.SH,0.023129784113926025
2,2018-08-31,600518.SH,0.01845393675461493
3,2018-08-31,600886.SH,0.008877171635080403
4,2018-08-31,600000.SH,0.05315393003068487
5,2018-08-31,601669.SH,0.014381265309090214
6,2018-08-31,601898.SH,0.011555415712715447
7,2018-08-31,600688.SH,0.010354921423551697
8,2018-08-31,601899.SH,0.013319017870763944
9,2018-08-31,601939.SH,0.28802987029107946
10,2018-08-31,600741.SH,0.010776385972504191
11,2018-08-31,601398.SH,0.3178643889506218
12,2018-08-31,601088.SH,0.05966273118459777
13,2018-08-31,601225.SH,0.012098590816365174
14,2018-08-31,600362.SH,0.008041038072332607
0,2018-09-28,600688.SH,0.016894116770855165
1,2018-09-28,600028.SH,0.21300623190229726
2,2018-09-28,601390.SH,0.04207613353445978
3,2018-09-28,600023.SH,0.015885071453066592
4,2018-09-28,601618.SH,0.016797827517512923
5,2018-09-28,601238.SH,0.025490986571878902
6,2018-09-28,601668.SH,0.05158328043940689
7,2018-09-28,601898.SH,0.015665391657455806
8,2018-09-28,601669.SH,0.018293301492913066
9,2018-09-28,601727.SH,0.0169838758434381
10,2018-09-28,601899.SH,0.017920393674719523
11,2018-09-28,601398.SH,0.4481822874032403
12,2018-09-28,601018.SH,0.011648306245696958
13,2018-09-28,600518.SH,0.023297141406474146
14,2018-09-28,600000.SH,0.06627565408658447
0,2018-10-31,600000.SH,0.04970685992428898
1,2018-10-31,601898.SH,0.010611448557444777
2,2018-10-31,600023.SH,0.009611053948633114
3,2018-10-31,601169.SH,0.019143227524432625
4,2018-10-31,600688.SH,0.008427630103854354
5,2018-10-31,601288.SH,0.1962626281972273
6,2018-10-31,601988.SH,0.15713695274756842
7,2018-10-31,600018.SH,0.017907568524530307
8,2018-10-31,600015.SH,0.014646343254463791
9,2018-10-31,601398.SH,0.28588838505917624
10,2018-10-31,601006.SH,0.016965905059341126
11,2018-10-31,600028.SH,0.10750665589113105
12,2018-10-31,601238.SH,0.015405557840728973
13,2018-10-31,601328.SH,0.061664733744340075
14,2018-10-31,601818.SH,0.029115049622838833
0,2018-11-30,601669.SH,0.021408682443762147
1,2018-11-30,601898.SH,0.018798581098712068
2,2018-11-30,600028.SH,0.20358479008600266
3,2018-11-30,600886.SH,0.014070604682560241
4,2018-11-30,600018.SH,0.035777968324035216
5,2018-11-30,601998.SH,0.07593454680501129
6,2018-11-30,601618.SH,0.017363908920481248
7,2018-11-30,601607.SH,0.01540979264132665
8,2018-11-30,601006.SH,0.030619654467312882
9,2018-11-30,601857.SH,0.3720164403420356
10,2018-11-30,601169.SH,0.03346981604497138
11,2018-11-30,600000.SH,0.08376697007186129
12,2018-11-30,600015.SH,0.026464083220493474
13,2018-11-30,601238.SH,0.02817629354202742
14,2018-11-30,002142.SZ,0.02313786730940619
0,2018-12-28,601006.SH,0.08904080328834632
1,2018-12-28,601238.SH,0.07446204763771612
2,2018-12-28,601618.SH,0.0419152441368847
3,2018-12-28,600023.SH,0.04145723473207981
4,2018-12-28,601899.SH,0.04826039616846089
5,2018-12-28,600886.SH,0.0341101860789675
6,2018-12-28,601669.SH,0.045929385230814884
7,2018-12-28,601898.SH,0.036703990875836756
8,2018-12-28,600018.SH,0.07096742009309462
9,2018-12-28,601727.SH,0.04200015365688892
10,2018-12-28,601088.SH,0.204603213642742
11,2018-12-28,600362.SH,0.02559051138932846
12,2018-12-28,600741.SH,0.03251215761742651
13,2018-12-28,000709.SZ,0.01688929087134867
14,2018-12-28,600900.SH,0.19555796458006391
0,2019-01-31,601169.SH,0.052684720133107404
1,2019-01-31,600688.SH,0.022870918510832953
2,2019-01-31,600028.SH,0.2773171391186053
3,2019-01-31,601006.SH,0.050696052725967375
4,2019-01-31,600585.SH,0.06745355254879332
5,2019-01-31,601669.SH,0.029899908538305396
6,2019-01-31,601618.SH,0.02316303156197552
7,2019-01-31,601238.SH,0.04029844074755185
8,2019-01-31,601328.SH,0.17060535397544285
9,2019-01-31,600808.SH,0.010215728806999658
10,2019-01-31,600019.SH,0.056969523956374564
11,2019-01-31,600346.SH,0.023427044179295486
12,2019-01-31,600900.SH,0.13069585748867654
13,2019-01-31,601898.SH,0.021938498370404763
14,2019-01-31,600023.SH,0.021764229337667133
0,2019-02-28,600585.SH,0.058008986254778176
1,2019-02-28,600028.SH,0.21180166031999736
2,2019-02-28,601006.SH,0.03718394943391077
3,2019-02-28,000338.SZ,0.020534354472220965
4,2019-02-28,600900.SH,0.09704177061837352
5,2019-02-28,000651.SZ,0.07243188769889441
6,2019-02-28,600019.SH,0.04343873788265004
7,2019-02-28,601225.SH,0.02318746649159901
8,2019-02-28,601238.SH,0.031088534705622926
9,2019-02-28,601899.SH,0.020828886159467278
10,2019-02-28,601800.SH,0.05020323771540184
11,2019-02-28,601633.SH,0.01776851074952209
12,2019-02-28,601988.SH,0.2787349760741672
13,2019-02-28,601669.SH,0.021089261164836264
14,2019-02-28,601898.SH,0.016657780258558092
0,2019-03-29,600585.SH,0.05768904092028784
1,2019-03-29,601857.SH,0.3922214130560645
2,2019-03-29,601800.SH,0.05373199122873932
3,2019-03-29,601899.SH,0.021321195645175615
4,2019-03-29,600019.SH,0.04246538752841254
5,2019-03-29,601169.SH,0.034343259082347595
6,2019-03-29,601898.SH,0.01768418473741889
7,2019-03-29,600010.SH,0.021701957557440633
8,2019-03-29,601006.SH,0.03200195555323117
9,2019-03-29,601238.SH,0.030797997863923336
10,2019-03-29,600688.SH,0.014427519609457757
11,2019-03-29,600028.SH,0.17192671548202343
12,2019-03-29,600000.SH,0.08121804644666338
13,2019-03-29,601669.SH,0.021282480326097784
14,2019-03-29,600808.SH,0.007186854962716155
0,2019-04-30,600585.SH,0.05165955770596319
1,2019-04-30,601898.SH,0.015624455827231829
2,2019-04-30,600019.SH,0.03612999723453483
3,2019-04-30,601088.SH,0.08802145217364941
4,2019-04-30,600010.SH,0.01672398854444013
5,2019-04-30,000709.SZ,0.0073003021843565715
6,2019-04-30,600023.SH,0.013814114986468038
7,2019-04-30,600688.SH,0.011845021840418364
8,2019-04-30,601991.SH,0.013104540380478327
9,2019-04-30,601988.SH,0.24253232785013698
10,2019-04-30,601857.SH,0.2869869725457078
11,2019-04-30,601390.SH,0.033548752015102025
12,2019-04-30,600028.SH,0.1421285267449679
13,2019-04-30,601899.SH,0.015552670650412248
14,2019-04-30,600015.SH,0.02502731931613224
0,2019-05-31,601225.SH,0.01436332110784678
1,2019-05-31,601898.SH,0.010315826214822731
2,2019-05-31,600585.SH,0.03412826109345987
3,2019-05-31,601857.SH,0.2124830140092455
4,2019-05-31,601088.SH,0.058710488516780075
5,2019-05-31,601669.SH,0.012070581946617509
6,2019-05-31,600015.SH,0.017994996398932848
7,2019-05-31,601939.SH,0.27027537882258834
8,2019-05-31,600023.SH,0.0096332973873403
9,2019-05-31,601398.SH,0.3005191702153941
10,2019-05-31,601390.SH,0.02185143135278047
11,2019-05-31,601009.SH,0.010368916160328508
12,2019-05-31,601006.SH,0.018226775637621324
13,2019-05-31,600170.SH,0.004817758301599431
14,2019-05-31,601117.SH,0.004240782834642094
0,2019-06-28,601006.SH,0.017411161063901358
1,2019-06-28,601857.SH,0.18091962313008955
2,2019-06-28,600019.SH,0.020145542123018986
3,2019-06-28,601288.SH,0.17478152571626943
4,2019-06-28,601898.SH,0.008758182617313582
5,2019-06-28,600015.SH,0.016158059487718018
6,2019-06-28,601988.SH,0.14960489077007302
7,2019-06-28,600028.SH,0.08873793092627301
8,2019-06-28,601390.SH,0.01962237259865688
9,2019-06-28,000709.SZ,0.0041334881045313005
10,2019-06-28,601088.SH,0.05260570677347825
11,2019-06-28,601727.SH,0.010555715207804796
12,2019-06-28,601939.SH,0.23783781824062286
13,2019-06-28,600688.SH,0.007103044339408964
14,2019-06-28,601225.SH,0.011624938900840083
0,2019-07-31,601390.SH,0.022447715166549195
1,2019-07-31,600015.SH,0.016194151782306616
2,2019-07-31,601088.SH,0.05273660824268928
3,2019-07-31,601669.SH,0.010260488721185632
4,2019-07-31,600019.SH,0.019130005423742796
5,2019-07-31,601006.SH,0.015683115128739395
6,2019-07-31,601398.SH,0.26589407469165327
7,2019-07-31,600585.SH,0.027677364450099856
8,2019-07-31,601288.SH,0.16551556080051744
9,2019-07-31,601939.SH,0.240166656564057
10,2019-07-31,601169.SH,0.015142220506641506
11,2019-07-31,600900.SH,0.051996747525447966
12,2019-07-31,601898.SH,0.007746847975433816
13,2019-07-31,600028.SH,0.07924499035080639
14,2019-07-31,601899.SH,0.01016345267012972
0,2019-08-30,600015.SH,0.016967826450931298
1,2019-08-30,601988.SH,0.14915289327621187
2,2019-08-30,601390.SH,0.019688736751386677
3,2019-08-30,601985.SH,0.0119118046342533
4,2019-08-30,601939.SH,0.24463797810160295
5,2019-08-30,601088.SH,0.05267105720017592
6,2019-08-30,601398.SH,0.2661009222386248
7,2019-08-30,601998.SH,0.037572529517205765
8,2019-08-30,601225.SH,0.012218287705131581
9,2019-08-30,601669.SH,0.009807386232777335
10,2019-08-30,600019.SH,0.017687405314135197
11,2019-08-30,601006.SH,0.015387974771909195
12,2019-08-30,600900.SH,0.05406099703764923
13,2019-08-30,600028.SH,0.07934479026828843
14,2019-08-30,600011.SH,0.012789410499716526
0,2019-09-30,601985.SH,0.02389547266584248
1,2019-09-30,601006.SH,0.030677168703502743
2,2019-09-30,601899.SH,0.020262044841999404
3,2019-09-30,601225.SH,0.023479186436160353
4,2019-09-30,601669.SH,0.018682751910807285
5,2019-09-30,601898.SH,0.01712782678090586
6,2019-09-30,600019.SH,0.03417878950570563
7,2019-09-30,601288.SH,0.30767982554042317
8,2019-09-30,600900.SH,0.10063175740820707
9,2019-09-30,000709.SZ,0.0066804456316201894
10,2019-09-30,600015.SH,0.028277481005870925
11,2019-09-30,601988.SH,0.2530987277103189
12,2019-09-30,600585.SH,0.052130014207994256
13,2019-09-30,601998.SH,0.06539806897735595
14,2019-09-30,601727.SH,0.017800438673285804
0,2019-10-31,601618.SH,0.014730723576259038
1,2019-10-31,600015.SH,0.029108568312227846
2,2019-10-31,601818.SH,0.05715098830502631
3,2019-10-31,601006.SH,0.027275090605687072
4,2019-10-31,601186.SH,0.030627071836929802
5,2019-10-31,601985.SH,0.018740243609034455
6,2019-10-31,601390.SH,0.03365047307264074
7,2019-10-31,600028.SH,0.13750987843518905
8,2019-10-31,600019.SH,0.029839629306512662
9,2019-10-31,601288.SH,0.29244043751430016
10,2019-10-31,600999.SH,0.025252078063344497
11,2019-10-31,601727.SH,0.01682881126532666
12,2019-10-31,601988.SH,0.2471097101605869
13,2019-10-31,000166.SZ,0.02720409505743531
14,2019-10-31,601901.SH,0.012532200879499475
0,2019-11-29,600015.SH,0.021078270394356714
1,2019-11-29,601998.SH,0.05353228628701573
2,2019-11-29,601988.SH,0.18346972305341944
3,2019-11-29,601985.SH,0.012704773894635259
4,2019-11-29,601939.SH,0.28810314280126553
5,2019-11-29,601628.SH,0.1495268583687197
6,2019-11-29,601009.SH,0.011002409297088237
7,2019-11-29,600025.SH,0.011672405685543456
8,2019-11-29,002024.SZ,0.014189192569725293
